"site","species","presence","pH","moisture","canopy","elevation","substrate"
"14","Phylloscopus_collybita",1,0.779236372462245,0.632458991385292,1.24702331382037,0.824063129065335,"Co"
"14","Turdus_viscivorus",1,0.779236372462245,0.632458991385292,1.24702331382037,0.824063129065335,"Co"
"14","Phylloscopus_sibilatrix",1,0.779236372462245,0.632458991385292,1.24702331382037,0.824063129065335,"Co"
"14","Tringa_ochropus",1,0.779236372462245,0.632458991385292,1.24702331382037,0.824063129065335,"Co"
"14","Sylvia_communis",1,0.779236372462245,0.632458991385292,1.24702331382037,0.824063129065335,"Co"
"14","Tetrao_tetrix",1,0.779236372462245,0.632458991385292,1.24702331382037,0.824063129065335,"Co"
"15","Phylloscopus_collybita",0,0.763352043027521,0.598606199210925,1.19737344066538,-0.373767529602986,"Urb"
"15","Phylloscopus_sibilatrix",1,0.763352043027521,0.598606199210925,1.19737344066538,-0.373767529602986,"Urb"
"15","Sylvia_communis",1,0.763352043027521,0.598606199210925,1.19737344066538,-0.373767529602986,"Urb"
"15","Turdus_viscivorus",1,0.763352043027521,0.598606199210925,1.19737344066538,-0.373767529602986,"Urb"
"15","Tringa_ochropus",1,0.763352043027521,0.598606199210925,1.19737344066538,-0.373767529602986,"Urb"
"15","Tetrao_tetrix",1,0.763352043027521,0.598606199210925,1.19737344066538,-0.373767529602986,"Urb"
"26","Phylloscopus_sibilatrix",1,0.808802404316744,0.774352609648064,1.12789895623641,0.824063129065335,"Co"
"26","Sylvia_communis",1,0.808802404316744,0.774352609648064,1.12789895623641,0.824063129065335,"Co"
"26","Tringa_ochropus",0,0.808802404316744,0.774352609648064,1.12789895623641,0.824063129065335,"Co"
"26","Phylloscopus_collybita",1,0.808802404316744,0.774352609648064,1.12789895623641,0.824063129065335,"Co"
"26","Tetrao_tetrix",1,0.808802404316744,0.774352609648064,1.12789895623641,0.824063129065335,"Co"
"26","Turdus_viscivorus",1,0.808802404316744,0.774352609648064,1.12789895623641,0.824063129065335,"Co"
"32","Sylvia_communis",1,0.710044233444589,0.969546368781116,0.963117918142678,-0.373767529602986,"Co"
"32","Tringa_ochropus",1,0.710044233444589,0.969546368781116,0.963117918142678,-0.373767529602986,"Co"
"32","Phylloscopus_sibilatrix",1,0.710044233444589,0.969546368781116,0.963117918142678,-0.373767529602986,"Co"
"32","Turdus_viscivorus",0,0.710044233444589,0.969546368781116,0.963117918142678,-0.373767529602986,"Co"
"32","Tetrao_tetrix",0,0.710044233444589,0.969546368781116,0.963117918142678,-0.373767529602986,"Co"
"32","Phylloscopus_collybita",0,0.710044233444589,0.969546368781116,0.963117918142678,-0.373767529602986,"Co"
"34","Tetrao_tetrix",0,0.918870217746423,1.17266312182732,0.837668060704815,-0.373767529602986,"Urb"
"34","Phylloscopus_collybita",0,0.918870217746423,1.17266312182732,0.837668060704815,-0.373767529602986,"Urb"
"34","Phylloscopus_sibilatrix",1,0.918870217746423,1.17266312182732,0.837668060704815,-0.373767529602986,"Urb"
"34","Sylvia_communis",1,0.918870217746423,1.17266312182732,0.837668060704815,-0.373767529602986,"Urb"
